"","id","block","refClass","appliance","pct_goal","rounded","state","family","state_avg","plan","value","change","state_dif"
"2283",113020,1,"kWh","HEAT","10%","Not Rounded","California",6157,5597,"plan1",2350,-3807,-3247
"2284",113020,1,"kWh","HEAT","10%","Not Rounded","California",6157,5597,"plan2",1002,-5155,-4595
"2285",113020,1,"kWh","WATER","10%","Not Rounded","California",5061,4601,"plan1",3600,-1461,-1001
"2286",113020,1,"kWh","WATER","10%","Not Rounded","California",5061,4601,"plan2",1500,-3561,-3101
"2287",113020,1,"kWh","REFRIG","10%","Not Rounded","California",1266,1055,"plan1",800,-466,-255
"2288",113020,1,"kWh","REFRIG","10%","Not Rounded","California",1266,1055,"plan2",650,-616,-405
"2289",113020,1,"kWh","OTHER","10%","Not Rounded","California",7608,6916,"plan1",3650,-3958,-3266
"2290",113020,1,"kWh","OTHER","10%","Not Rounded","California",7608,6916,"plan2",2530,-5078,-4386
"2291",113020,1,"kWh","TOTAL","10%","Not Rounded","California",22673,19458,"plan1",11400,-11273,-8058
"2292",113020,1,"kWh","TOTAL","10%","Not Rounded","California",22673,19458,"plan2",7982,-14691,-11476
"2293",113020,2,"kWh","AC","15%","Rounded","Colorado",1000,498,"plan1",250,-750,-248
"2294",113020,2,"kWh","AC","15%","Rounded","Colorado",1000,498,"plan2",360,-640,-138
"2295",113020,2,"kWh","HEAT","15%","Rounded","Colorado",18000,16411,"plan1",11002,-6998,-5409
"2296",113020,2,"kWh","HEAT","15%","Rounded","Colorado",18000,16411,"plan2",11520,-6480,-4891
"2297",113020,2,"kWh","WATER","15%","Rounded","Colorado",12000,5832,"plan1",8252,-3748,2420
"2298",113020,2,"kWh","WATER","15%","Rounded","Colorado",12000,5832,"plan2",6526,-5474,694
"2299",113020,2,"kWh","REFRIG","15%","Rounded","Colorado",1000,1142,"plan1",2000,1000,858
"2300",113020,2,"kWh","REFRIG","15%","Rounded","Colorado",1000,1142,"plan2",1600,600,458
"2301",113020,2,"kWh","OTHER","15%","Rounded","Colorado",8000,6652,"plan1",5050,-2950,-1602
"2302",113020,2,"kWh","OTHER","15%","Rounded","Colorado",8000,6652,"plan2",2360,-5640,-4292
"2303",113020,2,"kWh","TOTAL","15%","Rounded","Colorado",40000,30535,"plan1",26554,-13446,-3981
"2304",113020,2,"kWh","TOTAL","15%","Rounded","Colorado",40000,30535,"plan2",22366,-17634,-8169
"2305",113029,1,"Percentage","AC","15%","Rounded","Colorado",1000,498,"plan1",1000,0,502
"2306",113029,1,"Percentage","AC","15%","Rounded","Colorado",1000,498,"plan2",1000,0,502
"2307",113029,1,"Percentage","HEAT","15%","Rounded","Colorado",18000,16411,"plan1",14000,-4000,-2411
"2308",113029,1,"Percentage","HEAT","15%","Rounded","Colorado",18000,16411,"plan2",16000,-2000,-411
"2309",113029,1,"Percentage","WATER","15%","Rounded","Colorado",12000,5832,"plan1",10000,-2000,4168
"2310",113029,1,"Percentage","WATER","15%","Rounded","Colorado",12000,5832,"plan2",8000,-4000,2168
"2311",113029,1,"Percentage","REFRIG","15%","Rounded","Colorado",1000,1142,"plan1",1000,0,-142
"2312",113029,1,"Percentage","REFRIG","15%","Rounded","Colorado",1000,1142,"plan2",1000,0,-142
"2313",113029,1,"Percentage","OTHER","15%","Rounded","Colorado",8000,6652,"plan1",8000,0,1348
"2314",113029,1,"Percentage","OTHER","15%","Rounded","Colorado",8000,6652,"plan2",8000,0,1348
"2315",113029,1,"Percentage","TOTAL","15%","Rounded","Colorado",40000,30535,"plan1",34000,-6000,3465
"2316",113029,1,"Percentage","TOTAL","15%","Rounded","Colorado",40000,30535,"plan2",34000,-6000,3465
"2317",113029,2,"Percentage","AC","10%","Not Rounded","Texas",6573,4249,"plan1",6000,-573,1751
"2318",113029,2,"Percentage","AC","10%","Not Rounded","Texas",6573,4249,"plan2",5500,-1073,1251
"2319",113029,2,"Percentage","HEAT","10%","Not Rounded","Texas",6118,5099,"plan1",6000,-118,901
"2320",113029,2,"Percentage","HEAT","10%","Not Rounded","Texas",6118,5099,"plan2",5700,-418,601
"2321",113029,2,"Percentage","WATER","10%","Not Rounded","Texas",5.257,4396,"plan1",5000,4994.743,604
"2322",113029,2,"Percentage","WATER","10%","Not Rounded","Texas",5.257,4396,"plan2",5000,4994.743,604
"2323",113029,2,"Percentage","REFRIG","10%","Not Rounded","Texas",2639,1318,"plan1",2000,-639,682
"2324",113029,2,"Percentage","REFRIG","10%","Not Rounded","Texas",2639,1318,"plan2",2600,-39,1282
"2325",113029,2,"Percentage","OTHER","10%","Not Rounded","Texas",8459,7883,"plan1",7100,-1359,-783
"2326",113029,2,"Percentage","OTHER","10%","Not Rounded","Texas",8459,7883,"plan2",7300,-1159,-583
"2327",113029,2,"Percentage","TOTAL","10%","Not Rounded","Texas",29046,22945,"plan1",26100,-2946,3155
"2328",113029,2,"Percentage","TOTAL","10%","Not Rounded","Texas",29046,22945,"plan2",26100,-2946,3155
"2329",113258,1,"kWh","AC","10%","Not Rounded","Texas",6573,4249,"plan1",1,-6572,-4248
"2330",113258,1,"kWh","AC","10%","Not Rounded","Texas",6573,4249,"plan2",1,-6572,-4248
"2331",113258,1,"kWh","HEAT","10%","Not Rounded","Texas",8539,5099,"plan1",1,-8538,-5098
"2332",113258,1,"kWh","HEAT","10%","Not Rounded","Texas",8539,5099,"plan2",1,-8538,-5098
"2333",113258,1,"kWh","WATER","10%","Not Rounded","Texas",5257,4396,"plan1",1,-5256,-4395
"2334",113258,1,"kWh","WATER","10%","Not Rounded","Texas",5257,4396,"plan2",1,-5256,-4395
"2335",113258,1,"kWh","REFRIG","10%","Not Rounded","Texas",2639,1318,"plan1",1,-2638,-1317
"2336",113258,1,"kWh","REFRIG","10%","Not Rounded","Texas",2639,1318,"plan2",1,-2638,-1317
"2337",113258,1,"kWh","OTHER","10%","Not Rounded","Texas",8459,7883,"plan1",1,-8458,-7882
"2338",113258,1,"kWh","OTHER","10%","Not Rounded","Texas",8459,7883,"plan2",1,-8458,-7882
"2339",113258,1,"kWh","TOTAL","10%","Not Rounded","Texas",29046,22945,"plan1",5,-29041,-22940
"2340",113258,1,"kWh","TOTAL","10%","Not Rounded","Texas",29046,22945,"plan2",5,-29041,-22940
"2341",113258,2,"kWh","AC","15%","Rounded","Massachusetts",0,322,"plan1",1,1,-321
"2342",113258,2,"kWh","AC","15%","Rounded","Massachusetts",0,322,"plan2",1,1,-321
"2343",113258,2,"kWh","HEAT","15%","Rounded","Massachusetts",27000,19108,"plan1",1,-26999,-19107
"2344",113258,2,"kWh","HEAT","15%","Rounded","Massachusetts",27000,19108,"plan2",1,-26999,-19107
"2345",113258,2,"kWh","WATER","15%","Rounded","Massachusetts",11000,5070,"plan1",1,-10999,-5069
"2346",113258,2,"kWh","WATER","15%","Rounded","Massachusetts",11000,5070,"plan2",1,-10999,-5069
"2347",113258,2,"kWh","REFRIG","15%","Rounded","Massachusetts",1000,1025,"plan1",1,-999,-1024
"2348",113258,2,"kWh","REFRIG","15%","Rounded","Massachusetts",1000,1025,"plan2",1,-999,-1024
"2349",113258,2,"kWh","OTHER","15%","Rounded","Massachusetts",7000,6682,"plan1",1,-6999,-6681
"2350",113258,2,"kWh","OTHER","15%","Rounded","Massachusetts",7000,6682,"plan2",1,-6999,-6681
"2351",113258,2,"kWh","TOTAL","15%","Rounded","Massachusetts",46000,32207,"plan1",5,-45995,-32202
"2352",113258,2,"kWh","TOTAL","15%","Rounded","Massachusetts",46000,32207,"plan2",5,-45995,-32202
"2353",113521,1,"kWh","AC","15%","Not Rounded","Massachusetts",419,322,"plan1",400,-19,78
"2354",113521,1,"kWh","AC","15%","Not Rounded","Massachusetts",419,322,"plan2",300,-119,-22
"2355",113521,1,"kWh","HEAT","15%","Not Rounded","Massachusetts",26751,19108,"plan1",20000,-6751,892
"2356",113521,1,"kWh","HEAT","15%","Not Rounded","Massachusetts",26751,19108,"plan2",15000,-11751,-4108
"2357",113521,1,"kWh","WATER","15%","Not Rounded","Massachusetts",10543,5070,"plan1",8000,-2543,2930
"2358",113521,1,"kWh","WATER","15%","Not Rounded","Massachusetts",10543,5070,"plan2",4000,-6543,-1070
"2359",113521,1,"kWh","REFRIG","15%","Not Rounded","Massachusetts",1230,1025,"plan1",1000,-230,-25
"2360",113521,1,"kWh","REFRIG","15%","Not Rounded","Massachusetts",1230,1025,"plan2",1000,-230,-25
"2361",113521,1,"kWh","OTHER","15%","Not Rounded","Massachusetts",7350,6682,"plan1",7000,-350,318
"2362",113521,1,"kWh","OTHER","15%","Not Rounded","Massachusetts",7350,6682,"plan2",5000,-2350,-1682
"2363",113521,1,"kWh","TOTAL","15%","Not Rounded","Massachusetts",46293,32207,"plan1",36400,-9893,4193
"2364",113521,1,"kWh","TOTAL","15%","Not Rounded","Massachusetts",46293,32207,"plan2",25300,-20993,-6907
"2365",113521,2,"kWh","AC","10%","Rounded","Texas",7000,4249,"plan1",5000,-2000,751
"2366",113521,2,"kWh","AC","10%","Rounded","Texas",7000,4249,"plan2",4000,-3000,-249
"2367",113521,2,"kWh","HEAT","10%","Rounded","Texas",6000,5099,"plan1",5000,-1000,-99
"2368",113521,2,"kWh","HEAT","10%","Rounded","Texas",6000,5099,"plan2",4000,-2000,-1099
"2369",113521,2,"kWh","WATER","10%","Rounded","Texas",5000,4396,"plan1",4000,-1000,-396
"2370",113521,2,"kWh","WATER","10%","Rounded","Texas",5000,4396,"plan2",4000,-1000,-396
"2371",113521,2,"kWh","REFRIG","10%","Rounded","Texas",3000,1318,"plan1",2000,-1000,682
"2372",113521,2,"kWh","REFRIG","10%","Rounded","Texas",3000,1318,"plan2",1000,-2000,-318
"2373",113521,2,"kWh","OTHER","10%","Rounded","Texas",8000,7883,"plan1",7000,-1000,-883
"2374",113521,2,"kWh","OTHER","10%","Rounded","Texas",8000,7883,"plan2",6000,-2000,-1883
"2375",113521,2,"kWh","TOTAL","10%","Rounded","Texas",29000,22945,"plan1",22000,-7000,-945
"2376",113521,2,"kWh","TOTAL","10%","Rounded","Texas",29000,22945,"plan2",19000,-10000,-3945
"2377",114222,1,"USD","AC","15%","Rounded","Colorado",1000,498,"plan1",500,-500,2
"2378",114222,1,"USD","AC","15%","Rounded","Colorado",1000,498,"plan2",1000,0,502
"2379",114222,1,"USD","HEAT","15%","Rounded","Colorado",18000,16411,"plan1",1500,-16500,-14911
"2380",114222,1,"USD","HEAT","15%","Rounded","Colorado",18000,16411,"plan2",2000,-16000,-14411
"2381",114222,1,"USD","WATER","15%","Rounded","Colorado",12000,5832,"plan1",25000,13000,19168
"2382",114222,1,"USD","WATER","15%","Rounded","Colorado",12000,5832,"plan2",3000,-9000,-2832
"2383",114222,1,"USD","REFRIG","15%","Rounded","Colorado",1000,1142,"plan1",4000,3000,2858
"2384",114222,1,"USD","REFRIG","15%","Rounded","Colorado",1000,1142,"plan2",15000,14000,13858
"2385",114222,1,"USD","OTHER","15%","Rounded","Colorado",8000,6652,"plan1",8000,0,1348
"2386",114222,1,"USD","OTHER","15%","Rounded","Colorado",8000,6652,"plan2",30000,22000,23348
"2387",114222,1,"USD","TOTAL","15%","Rounded","Colorado",40000,30535,"plan1",5000,-35000,-25535
"2388",114222,1,"USD","TOTAL","15%","Rounded","Colorado",40000,30535,"plan2",15000,-25000,-15535
"2389",114222,2,"USD","AC","10%","Not Rounded","Texas",6573,4249,"plan1",1500,-5073,-2749
"2390",114222,2,"USD","AC","10%","Not Rounded","Texas",6573,4249,"plan2",2000,-4573,-2249
"2391",114222,2,"USD","HEAT","10%","Not Rounded","Texas",6118,5099,"plan1",2500,-3618,-2599
"2392",114222,2,"USD","HEAT","10%","Not Rounded","Texas",6118,5099,"plan2",3000,-3118,-2099
"2393",114222,2,"USD","WATER","10%","Not Rounded","Texas",5257,4396,"plan1",4000,-1257,-396
"2394",114222,2,"USD","WATER","10%","Not Rounded","Texas",5257,4396,"plan2",5000,-257,604
"2395",114222,2,"USD","REFRIG","10%","Not Rounded","Texas",2639,1318,"plan1",6000,3361,4682
"2396",114222,2,"USD","REFRIG","10%","Not Rounded","Texas",2639,1318,"plan2",8000,5361,6682
"2397",114222,2,"USD","OTHER","10%","Not Rounded","Texas",8459,7883,"plan1",9000,541,1117
"2398",114222,2,"USD","OTHER","10%","Not Rounded","Texas",8459,7883,"plan2",10000,1541,2117
"2399",114222,2,"USD","TOTAL","10%","Not Rounded","Texas",29046,22945,"plan1",12000,-17046,-10945
"2400",114222,2,"USD","TOTAL","10%","Not Rounded","Texas",29046,22945,"plan2",8000,-21046,-14945
"2401",114435,1,"Percentage","AC","15%","Rounded","Texas",7000,4249,"plan1",4200,-2800,-49
"2402",114435,1,"Percentage","AC","15%","Rounded","Texas",7000,4249,"plan2",4100,-2900,-149
"2403",114435,1,"Percentage","HEAT","15%","Rounded","Texas",6000,5099,"plan1",5000,-1000,-99
"2404",114435,1,"Percentage","HEAT","15%","Rounded","Texas",6000,5099,"plan2",5100,-900,1
"2405",114435,1,"Percentage","WATER","15%","Rounded","Texas",5000,4396,"plan1",4200,-800,-196
"2406",114435,1,"Percentage","WATER","15%","Rounded","Texas",5000,4396,"plan2",4300,-700,-96
"2407",114435,1,"Percentage","REFRIG","15%","Rounded","Texas",3000,1318,"plan1",1200,-1800,-118
"2408",114435,1,"Percentage","REFRIG","15%","Rounded","Texas",3000,1318,"plan2",1300,-1700,-18
"2409",114435,1,"Percentage","OTHER","15%","Rounded","Texas",8000,7883,"plan1",7700,-300,-183
"2410",114435,1,"Percentage","OTHER","15%","Rounded","Texas",8000,7883,"plan2",7800,-200,-83
"2411",114435,1,"Percentage","TOTAL","15%","Rounded","Texas",29000,22945,"plan1",22300,-6700,-645
"2412",114435,1,"Percentage","TOTAL","15%","Rounded","Texas",29000,22945,"plan2",22600,-6400,-345
"2413",114435,2,"Percentage","AC","10%","Not Rounded","Massachusetts",419,322,"plan1",300,-119,-22
"2414",114435,2,"Percentage","AC","10%","Not Rounded","Massachusetts",419,322,"plan2",350,-69,28
"2415",114435,2,"Percentage","HEAT","10%","Not Rounded","Massachusetts",26751,19108,"plan1",19000,-7751,-108
"2416",114435,2,"Percentage","HEAT","10%","Not Rounded","Massachusetts",26751,19108,"plan2",19500,-7251,392
"2417",114435,2,"Percentage","WATER","10%","Not Rounded","Massachusetts",10543,5070,"plan1",5000,-5543,-70
"2418",114435,2,"Percentage","WATER","10%","Not Rounded","Massachusetts",10543,5070,"plan2",8000,-2543,2930
"2419",114435,2,"Percentage","REFRIG","10%","Not Rounded","Massachusetts",1230,1025,"plan1",900,-330,-125
"2420",114435,2,"Percentage","REFRIG","10%","Not Rounded","Massachusetts",1230,1025,"plan2",1000,-230,-25
"2421",114435,2,"Percentage","OTHER","10%","Not Rounded","Massachusetts",7350,6682,"plan1",6500,-850,-182
"2422",114435,2,"Percentage","OTHER","10%","Not Rounded","Massachusetts",7350,6682,"plan2",7000,-350,318
"2423",114435,2,"Percentage","TOTAL","10%","Not Rounded","Massachusetts",46293,32207,"plan1",31700,-14593,-507
"2424",114435,2,"Percentage","TOTAL","10%","Not Rounded","Massachusetts",46293,32207,"plan2",35850,-10443,3643
"2425",114649,1,"USD","AC","15%","Not Rounded","Massachusetts",419,322,"plan1",300,-119,-22
"2426",114649,1,"USD","AC","15%","Not Rounded","Massachusetts",419,322,"plan2",320,-99,-2
"2427",114649,1,"USD","HEAT","15%","Not Rounded","Massachusetts",26751,19108,"plan1",20000,-6751,892
"2428",114649,1,"USD","HEAT","15%","Not Rounded","Massachusetts",26751,19108,"plan2",19800,-6951,692
"2429",114649,1,"USD","WATER","15%","Not Rounded","Massachusetts",10543,5070,"plan1",5000,-5543,-70
"2430",114649,1,"USD","WATER","15%","Not Rounded","Massachusetts",10543,5070,"plan2",5200,-5343,130
"2431",114649,1,"USD","REFRIG","15%","Not Rounded","Massachusetts",1230,1025,"plan1",1100,-130,75
"2432",114649,1,"USD","REFRIG","15%","Not Rounded","Massachusetts",1230,1025,"plan2",1200,-30,175
"2433",114649,1,"USD","OTHER","15%","Not Rounded","Massachusetts",7350,6682,"plan1",6500,-850,-182
"2434",114649,1,"USD","OTHER","15%","Not Rounded","Massachusetts",7350,6682,"plan2",6600,-750,-82
"2435",114649,1,"USD","TOTAL","15%","Not Rounded","Massachusetts",46293,32207,"plan1",32900,-13393,693
"2436",114649,1,"USD","TOTAL","15%","Not Rounded","Massachusetts",46293,32207,"plan2",33120,-13173,913
"2437",114649,2,"USD","AC","10%","Rounded","Texas",7000,4249,"plan1",6800,-200,2551
"2438",114649,2,"USD","AC","10%","Rounded","Texas",7000,4249,"plan2",6500,-500,2251
"2439",114649,2,"USD","HEAT","10%","Rounded","Texas",6000,5099,"plan1",5500,-500,401
"2440",114649,2,"USD","HEAT","10%","Rounded","Texas",6000,5099,"plan2",5200,-800,101
"2441",114649,2,"USD","WATER","10%","Rounded","Texas",5000,4396,"plan1",4800,-200,404
"2442",114649,2,"USD","WATER","10%","Rounded","Texas",5000,4396,"plan2",5000,0,604
"2443",114649,2,"USD","REFRIG","10%","Rounded","Texas",3000,1318,"plan1",3000,0,1682
"2444",114649,2,"USD","REFRIG","10%","Rounded","Texas",3000,1318,"plan2",2700,-300,1382
"2445",114649,2,"USD","OTHER","10%","Rounded","Texas",8000,7883,"plan1",7900,-100,17
"2446",114649,2,"USD","OTHER","10%","Rounded","Texas",8000,7883,"plan2",7700,-300,-183
"2447",114649,2,"USD","TOTAL","10%","Rounded","Texas",29000,22945,"plan1",28000,-1000,5055
"2448",114649,2,"USD","TOTAL","10%","Rounded","Texas",29000,22945,"plan2",27100,-1900,4155
"2449",115300,1,"Percentage","AC","15%","Rounded","Massachusetts",0,322,"plan1",100,100,-222
"2450",115300,1,"Percentage","AC","15%","Rounded","Massachusetts",0,322,"plan2",100,100,-222
"2451",115300,1,"Percentage","HEAT","15%","Rounded","Massachusetts",27000,19108,"plan1",21000,-6000,1892
"2452",115300,1,"Percentage","HEAT","15%","Rounded","Massachusetts",27000,19108,"plan2",19000,-8000,-108
"2453",115300,1,"Percentage","WATER","15%","Rounded","Massachusetts",11000,5070,"plan1",9000,-2000,3930
"2454",115300,1,"Percentage","WATER","15%","Rounded","Massachusetts",11000,5070,"plan2",7000,-4000,1930
"2455",115300,1,"Percentage","REFRIG","15%","Rounded","Massachusetts",1000,1025,"plan1",1000,0,-25
"2456",115300,1,"Percentage","REFRIG","15%","Rounded","Massachusetts",1000,1025,"plan2",1000,0,-25
"2457",115300,1,"Percentage","OTHER","15%","Rounded","Massachusetts",7000,6682,"plan1",5000,-2000,-1682
"2458",115300,1,"Percentage","OTHER","15%","Rounded","Massachusetts",7000,6682,"plan2",6000,-1000,-682
"2459",115300,1,"Percentage","TOTAL","15%","Rounded","Massachusetts",46000,32207,"plan1",36100,-9900,3893
"2460",115300,1,"Percentage","TOTAL","15%","Rounded","Massachusetts",46000,32207,"plan2",33100,-12900,893
"2461",115300,2,"Percentage","AC","10%","Not Rounded","Texas",6573,4249,"plan1",5000,-1573,751
"2462",115300,2,"Percentage","AC","10%","Not Rounded","Texas",6573,4249,"plan2",5500,-1073,1251
"2463",115300,2,"Percentage","HEAT","10%","Not Rounded","Texas",6118,5099,"plan1",5000,-1118,-99
"2464",115300,2,"Percentage","HEAT","10%","Not Rounded","Texas",6118,5099,"plan2",5500,-618,401
"2465",115300,2,"Percentage","WATER","10%","Not Rounded","Texas",5257,4396,"plan1",4000,-1257,-396
"2466",115300,2,"Percentage","WATER","10%","Not Rounded","Texas",5257,4396,"plan2",4000,-1257,-396
"2467",115300,2,"Percentage","REFRIG","10%","Not Rounded","Texas",2639,1318,"plan1",2000,-639,682
"2468",115300,2,"Percentage","REFRIG","10%","Not Rounded","Texas",2639,1318,"plan2",1500,-1139,182
"2469",115300,2,"Percentage","OTHER","10%","Not Rounded","Texas",8459,7883,"plan1",8000,-459,117
"2470",115300,2,"Percentage","OTHER","10%","Not Rounded","Texas",8459,7883,"plan2",7500,-959,-383
"2471",115300,2,"Percentage","TOTAL","10%","Not Rounded","Texas",29046,22945,"plan1",24000,-5046,1055
"2472",115300,2,"Percentage","TOTAL","10%","Not Rounded","Texas",29046,22945,"plan2",24000,-5046,1055
"2473",115429,1,"USD","AC","15%","Rounded","Colorado",1000,498,"plan1",500,-500,2
"2474",115429,1,"USD","AC","15%","Rounded","Colorado",1000,498,"plan2",400,-600,-98
"2475",115429,1,"USD","HEAT","15%","Rounded","Colorado",18000,16411,"plan1",1500,-16500,-14911
"2476",115429,1,"USD","HEAT","15%","Rounded","Colorado",18000,16411,"plan2",400,-17600,-16011
"2477",115429,1,"USD","WATER","15%","Rounded","Colorado",12000,5832,"plan1",200,-11800,-5632
"2478",115429,1,"USD","WATER","15%","Rounded","Colorado",12000,5832,"plan2",150,-11850,-5682
"2479",115429,1,"USD","REFRIG","15%","Rounded","Colorado",1000,1142,"plan1",500,-500,-642
"2480",115429,1,"USD","REFRIG","15%","Rounded","Colorado",1000,1142,"plan2",400,-600,-742
"2481",115429,1,"USD","OTHER","15%","Rounded","Colorado",8000,6652,"plan1",400,-7600,-6252
"2482",115429,1,"USD","OTHER","15%","Rounded","Colorado",8000,6652,"plan2",500,-7500,-6152
"2483",115429,1,"USD","TOTAL","15%","Rounded","Colorado",40000,30535,"plan1",600,-39400,-29935
"2484",115429,1,"USD","TOTAL","15%","Rounded","Colorado",40000,30535,"plan2",800,-39200,-29735
"2485",115429,2,"USD","AC","10%","Not Rounded","California",2581,1289,"plan1",700,-1881,-589
"2486",115429,2,"USD","AC","10%","Not Rounded","California",2581,1289,"plan2",800,-1781,-489
"2487",115429,2,"USD","HEAT","10%","Not Rounded","California",6157,5597,"plan1",1000,-5157,-4597
